serial_number,session_number,created_datetime,signal_1,signal_2,signal_3,signal_4,signal_5
104,70007,2022-09-03 00:00:30,-0.053943571,0.986403401,2.091268096,3.121779363,3.846266943
104,70007,2022-09-03 00:00:31,0.119830573,0.897470289,1.972630529,3.089019339,4.013114067
104,70007,2022-09-03 00:00:32,-0.019983794,0.925240639,1.983466861,2.972682948,4.09075108
104,70007,2022-09-03 00:00:33,-0.091949686,1.30167537,2.054112152,3.01763942,4.000133265
104,70007,2022-09-03 00:00:34,-0.023108234,1.127583066,1.981672014,3.080981228,4.055324225
104,70007,2022-09-03 00:00:35,0.037849763,0.905760525,1.947581788,2.893904228,4.067685918
104,70007,2022-09-03 00:00:36,-0.028119554,1.268988765,1.794044284,2.945903197,3.956061509
104,70007,2022-09-03 00:00:37,0.133413763,1.018207075,1.914537923,2.938366625,4.160404656
104,70007,2022-09-03 00:00:38,0.071404513,1.018081084,2.123302157,3.149921474,3.985621811
104,70007,2022-09-03 00:00:39,-0.003589387,0.864399321,2.143970485,3.05120524,4.008101542
104,70007,2022-09-03 00:00:40,-0.113251539,0.956363231,1.95301897,3.098798499,3.907425507
104,70007,2022-09-03 00:00:41,-0.15477873,0.770008498,2.027052434,2.944881428,4.054468992
104,70007,2022-09-03 00:00:42,-0.000610128,0.79358567,2.006700958,3.065280476,3.941023519
147,70008,2022-04-10 00:00:00,0.180834328,1.949140709,3.941139312,5.953170993,8.025623757
147,70008,2022-04-10 00:00:01,-0.038806718,1.972900917,4.148494143,6.143831587,8.105178644
147,70008,2022-04-10 00:00:02,-0.099478924,2.137363955,4.097288915,5.898489137,8.059256726
147,70008,2022-04-10 00:00:03,0.076608452,1.959358876,3.90498318,5.906612782,8.215385573
147,70008,2022-04-10 00:00:04,0.130055654,2.017494725,4.081060828,6.203177621,7.975611057
147,70008,2022-04-10 00:00:05,-0.067600778,1.988731152,3.95615175,6.189008416,8.012349557
147,70008,2022-04-10 00:00:06,-0.233353681,2.040068979,4.032611635,6.024677788,7.958499087
147,70008,2022-04-10 00:00:07,-0.04837632,2.08450577,3.965763525,6.08791716,8.032431213
147,70008,2022-04-10 00:00:08,0.082828463,1.922274911,4.020495084,5.789447024,8.03696783
147,70008,2022-04-10 00:00:09,0.075331103,2.091531084,4.006215744,5.97738015,7.921815221
147,70008,2022-04-10 00:00:10,0.006193317,2.194873478,3.802287525,5.986856804,7.924615545
147,70008,2022-04-10 00:00:11,0.189807673,2.001904381,4.146626404,5.765839149,7.958037768
147,70008,2022-04-10 00:00:12,-0.006502146,2.039288147,4.041731071,6.067307527,7.894727633
147,70008,2022-04-10 00:00:13,-0.029015172,1.900195504,3.847961478,6.060952301,7.969637944
147,70008,2022-04-10 00:00:14,-0.01589605,1.993367807,4.002799845,5.92192716,8.161040302
147,70008,2022-04-10 00:00:15,-0.07286758,2.044502245,4.087059339,6.001251401,7.939640552
147,70008,2022-04-10 00:00:16,0.128107426,1.826105382,4.05975108,5.988939453,8.178196718
147,70008,2022-04-10 00:00:17,0.046926528,2.10376082,4.114490844,6.120542416,7.872392574
147,70008,2022-04-10 00:00:18,-0.141299516,2.161307963,4.181857646,5.906067979,7.946690158
147,70008,2022-04-10 00:00:19,0.011091089,2.008746387,3.905865214,6.022897661,7.978517118
147,70008,2022-04-10 00:00:20,0.029342159,2.172590873,4.05603069,6.091604902,7.983040149
147,70008,2022-04-10 00:00:21,-0.17073306,1.939869665,4.121099067,5.991872079,8.024569649
147,70008,2022-04-10 00:00:22,0.012389666,1.958992987,3.777178238,5.955399478,7.989600033
147,70008,2022-04-10 00:00:23,0.075541163,1.964636803,3.940481117,5.969654036,7.993585772
147,70008,2022-04-10 00:00:24,-0.040046831,1.993032262,4.059180053,5.892103561,7.823156126
147,70008,2022-04-10 00:00:25,-0.000484077,2.147372537,4.154831133,6.001325861,7.966714541
147,70008,2022-04-10 00:00:26,-0.006789675,1.95663224,4.113089637,6.004814689,7.943374519
147,70008,2022-04-10 00:00:27,0.009429598,2.06389055,3.989241747,5.904099165,7.992397031
147,70008,2022-04-10 00:00:28,0.029197253,2.036139794,3.790728153,5.972391972,8.030279196
147,70008,2022-04-10 00:00:29,-0.02434267,2.176904698,3.999676027,5.968994165,7.923559537
147,70008,2022-04-10 00:00:30,0.028158363,2.10622033,3.948727408,6.070670477,7.885442392
147,70008,2022-04-10 00:00:31,-0.000603662,1.974665574,3.9434124,6.003961965,8.174207722
147,70008,2022-04-10 00:00:32,-0.061752664,1.900774612,3.953206285,6.004615224,8.262793599
147,70008,2022-04-10 00:00:33,-0.18234073,1.951636635,4.070388791,6.033678534,7.906773817
147,70008,2022-04-10 00:00:34,-0.064391846,1.99931912,3.988068544,6.039800785,8.016517347
5,70009,2022-07-12 00:00:00,0.025752162,0.885731542,2.226671516,3.059844151,3.868296244
5,70009,2022-07-12 00:00:01,0.031927238,0.939690557,1.90587258,3.016374035,4.090675354
5,70009,2022-07-12 00:00:02,-0.03219489,0.911327046,1.904246761,2.987651047,3.957352964
5,70009,2022-07-12 00:00:03,-0.035028935,1.065205132,2.012409409,2.896122183,4.115389262
5,70009,2022-07-12 00:00:04,-0.11403355,1.001839818,1.956416019,3.03323113,4.239492458
5,70009,2022-07-12 00:00:05,0.033532386,1.065914615,2.002190381,2.975702814,4.088207071
5,70009,2022-07-12 00:00:06,0.098472871,0.923777166,2.097389275,2.947852309,4.105792362
5,70009,2022-07-12 00:00:07,-0.063739207,0.903793031,1.993356541,2.681132136,4.226055339
5,70009,2022-07-12 00:00:08,0.062653725,1.131651135,2.055833821,3.036479611,3.983570608
5,70009,2022-07-12 00:00:09,-0.018468228,1.052869804,1.924359992,3.068694333,3.89427406
5,70009,2022-07-12 00:00:10,0.078198641,0.890213342,2.043559664,3.100586416,3.877743481
5,70009,2022-07-12 00:00:11,0.095509204,0.925746663,1.943129047,2.869836933,3.883940005
5,70009,2022-07-12 00:00:12,0.173962171,0.769355522,2.025702036,3.047334514,3.990388725
5,70009,2022-07-12 00:00:13,0.026121272,0.760389442,2.009968036,3.057238529,4.083618254
5,70009,2022-07-12 00:00:14,-0.130838998,0.951583646,2.000248753,2.832738703,4.004593177
5,70009,2022-07-12 00:00:15,0.272352795,0.997685419,2.069972533,2.917415258,3.904890759
5,70009,2022-07-12 00:00:16,0.020982471,0.995777161,2.00445148,2.875150777,4.054550363
5,70009,2022-07-12 00:00:17,-0.213902135,1.1052561,2.248303741,3.072295203,3.909516018
5,70009,2022-07-12 00:00:18,0.000546338,0.949184919,2.182103166,3.193864296,4.026627346
5,70009,2022-07-12 00:00:19,0.016439305,0.976785478,1.982657819,3.038588475,3.894922137
5,70009,2022-07-12 00:00:20,0.289670669,1.082131145,2.073683758,2.920788183,3.984383446
5,70009,2022-07-12 00:00:21,0.091971749,1.10866619,2.081657408,3.0005143,3.970524986
5,70009,2022-07-12 00:00:22,0.158805202,1.03900873,1.978441624,2.905376157,3.834391386
5,70009,2022-07-12 00:00:23,0.061266884,1.16008284,1.961220196,3.038394677,4.000315896
5,70009,2022-07-12 00:00:24,-0.068332522,0.962383611,1.949969645,2.974203858,3.973445324
5,70009,2022-07-12 00:00:25,-0.04534362,1.149187339,2.035385069,3.04541738,3.871206971
5,70009,2022-07-12 00:00:26,-0.032446657,1.186978951,2.000623973,2.939804957,3.958980056
5,70009,2022-07-12 00:00:27,0.267460126,1.311093879,2.072321597,2.793110452,4.118860934
5,70009,2022-07-12 00:00:28,-0.099504668,1.010946691,1.996681593,2.947317961,4.031320706
5,70009,2022-07-12 00:00:29,-0.070095778,1.07701375,2.045775475,2.955529957,4.117391865
5,70009,2022-07-12 00:00:30,0.048318648,1.043414957,2.048455071,3.025156345,3.878214934
5,70009,2022-07-12 00:00:31,0.000656989,1.042566512,1.920754093,3.022474293,4.104313316
5,70009,2022-07-12 00:00:32,-0.040502421,1.124367599,2.152144854,3.14347639,3.983161584
5,70009,2022-07-12 00:00:33,-0.016348714,1.196661488,2.03539203,3.218053022,4.057977986
5,70009,2022-07-12 00:00:34,0.089502032,0.894901156,2.03729595,3.122496745,3.743178463
5,70009,2022-07-12 00:00:35,-0.026641906,0.805243519,1.989577674,3.104549685,3.980687781
5,70009,2022-07-12 00:00:36,0.082353421,0.99401005,1.961730568,3.012645116,4.082673124
5,70009,2022-07-12 00:00:37,-0.135004193,1.088489326,2.005286533,2.95696573,3.965169912
5,70009,2022-07-12 00:00:38,-0.021457279,0.971225525,2.038149002,2.858169257,3.860979378
5,70009,2022-07-12 00:00:39,-0.137743143,1.026418231,1.757171613,3.04856081,4.006248406
5,70009,2022-07-12 00:00:40,-0.048610651,0.916959778,1.970255035,3.067397389,3.933860825
5,70009,2022-07-12 00:00:41,0.056429183,1.259284877,1.962134105,3.170010238,4.052562929
5,70009,2022-07-12 00:00:42,0.105387321,0.948752991,1.992977684,3.007177906,4.197738434
5,70009,2022-07-12 00:00:43,-0.098910347,1.048561891,1.991536321,2.986013387,4.026073485
5,70009,2022-07-12 00:00:44,-0.072157715,0.931035986,1.946282215,2.977810871,4.042115021
5,70009,2022-07-12 00:00:45,-0.082435806,0.964297708,1.94388655,2.986510033,4.037016166
5,70009,2022-07-12 00:00:46,0.012039372,1.097796508,2.02817049,3.140362176,3.99059812
5,70009,2022-07-12 00:00:47,0.181623592,1.039907465,2.003152418,2.945873195,4.062794261
5,70009,2022-07-12 00:00:48,0.040354603,0.992510434,2.021523536,3.022281812,4.118185681
5,70009,2022-07-12 00:00:49,-0.000632831,0.929221248,2.001643168,2.979400566,4.049952448
5,70009,2022-07-12 00:00:50,0.046058591,1.060750309,1.799701732,2.862427446,3.956886527
5,70009,2022-07-12 00:00:51,-0.059145981,0.937576054,2.058513336,2.943015657,3.909585538
5,70009,2022-07-12 00:00:52,0.075088435,1.221070715,2.071753939,3.074386198,4.093540369
5,70009,2022-07-12 00:00:53,-0.109035255,0.921639992,1.942572755,3.011857767,4.088517402
5,70009,2022-07-12 00:00:54,-0.184169275,1.008230135,1.830977344,2.879875065,3.929738392
5,70009,2022-07-12 00:00:55,0.101346829,0.937619623,1.93557603,2.968095748,3.872141756
5,70009,2022-07-12 00:00:56,0.189027777,1.205568219,2.102880558,2.991891378,3.888039858
5,70009,2022-07-12 00:00:57,-0.099265744,1.084561263,2.114167004,2.970031226,4.057634303
5,70009,2022-07-12 00:00:58,0.211880821,0.929289172,2.003593412,2.927391281,3.794789281
5,70009,2022-07-12 00:00:59,0.103810449,1.110683198,1.955181195,2.943514284,3.955289408
5,70009,2022-07-12 00:01:00,0.179349753,1.008560056,1.93444689,2.928954246,4.135540471
5,70009,2022-07-12 00:01:01,-0.141201567,1.099512594,1.938583262,3.000180829,4.068139558
5,70009,2022-07-12 00:01:02,0.012328413,1.055853365,1.791901137,3.072728963,3.926980823
5,70009,2022-07-12 00:01:03,-0.052736961,1.10274281,2.018411616,3.131232342,4.042310376
5,70009,2022-07-12 00:01:04,-0.018207933,1.21410937,1.957562374,3.032312871,4.095287289
5,70009,2022-07-12 00:01:05,0.030527199,0.784333556,2.116405583,3.029704495,3.956744606
5,70009,2022-07-12 00:01:06,-0.086979009,1.095550999,1.90193646,3.128122836,3.980490072
5,70009,2022-07-12 00:01:07,-0.15443781,1.063721215,2.063957046,3.00532752,4.048282957
5,70009,2022-07-12 00:01:08,-0.13680923,0.87113929,1.857739049,2.832405577,3.985727269
5,70009,2022-07-12 00:01:09,-0.007030676,0.969114589,2.215679149,2.860466474,3.942021649
5,70009,2022-07-12 00:01:10,-0.181583631,1.120782806,2.003659193,3.02736807,4.171373305
5,70009,2022-07-12 00:01:11,0.038437552,0.973813668,1.908540114,3.151463725,3.947030007
5,70009,2022-07-12 00:01:12,0.036520953,1.039837156,2.025756882,2.815722897,4.002142237
5,70009,2022-07-12 00:01:13,-0.14669636,1.002897772,1.796263325,3.173297948,3.954922191
5,70009,2022-07-12 00:01:14,-0.137160527,1.059494639,2.066304445,3.060799089,3.80060219
5,70009,2022-07-12 00:01:15,0.047419489,1.015514348,1.987102511,2.980092854,4.090842917
5,70009,2022-07-12 00:01:16,0.060105647,0.966248966,1.974862716,2.906577962,4.044368686
5,70009,2022-07-12 00:01:17,-0.037169614,1.129474505,2.025633436,2.98775163,4.023181777
5,70009,2022-07-12 00:01:18,-0.00615441,1.081214668,2.07192238,3.079087639,3.972726567
5,70009,2022-07-12 00:01:19,0.055966721,1.164229052,2.06401927,2.946283476,3.930024027
5,70009,2022-07-12 00:01:20,0.151770852,0.914470032,2.026573444,3.033585703,3.808638717
130,70010,2022-03-11 00:00:00,-0.144277142,2.104919267,4.09949699,6.050355098,7.950010966
130,70010,2022-03-11 00:00:01,0.065617038,1.891615897,3.93617628,5.90130833,8.097487311
130,70010,2022-03-11 00:00:02,-0.02616866,2.028199694,4.061197457,5.740148504,8.060081645
130,70010,2022-03-11 00:00:03,0.060316884,1.940741245,3.994919807,6.110424686,8.063197535
130,70010,2022-03-11 00:00:04,-0.06386019,2.121934673,3.99317262,6.132642878,7.909979781
130,70010,2022-03-11 00:00:05,-0.146176799,1.890887912,3.791600169,5.981305453,7.995756218
130,70010,2022-03-11 00:00:06,0.112955368,1.905868404,3.947985936,6.077249545,8.112624189
130,70010,2022-03-11 00:00:07,0.122104751,1.855320926,4.102785664,5.749963108,7.990529691
130,70010,2022-03-11 00:00:08,0.118591921,2.022298435,3.959107465,5.891493568,8.067202502
130,70010,2022-03-11 00:00:09,-0.144573466,1.939552895,4.196631051,5.850517281,7.986931897
130,70010,2022-03-11 00:00:10,0.004569068,2.052944764,3.786638664,5.964889246,8.053551599
130,70010,2022-03-11 00:00:11,0.02387379,1.835299145,3.979649965,6.089850232,8.125793955
130,70010,2022-03-11 00:00:12,0.146752159,2.062592535,3.792651266,5.889367475,7.960368692
130,70010,2022-03-11 00:00:13,-0.016445297,2.046975668,3.777031819,5.845697543,7.881431962
130,70010,2022-03-11 00:00:14,0.023290488,2.031732289,3.9572726,6.040197309,7.880473879
130,70010,2022-03-11 00:00:15,0.175957148,2.05288508,3.909547857,5.952383154,8.12151595
130,70010,2022-03-11 00:00:16,0.022003521,2.09711803,3.944777549,6.108155066,7.965801825
130,70010,2022-03-11 00:00:17,0.16384504,1.970797296,3.95135552,5.997314481,8.046569248
130,70010,2022-03-11 00:00:18,0.121689398,1.905369636,4.139267839,6.217831458,8.080432789
130,70010,2022-03-11 00:00:19,0.046867254,1.915941827,3.98500901,6.006277786,7.984497456
130,70010,2022-03-11 00:00:20,0.090530085,1.909570283,4.135922224,5.950263807,7.956530805
130,70010,2022-03-11 00:00:21,0.02837706,1.970188055,4.009916816,6.131449163,8.013145259
130,70010,2022-03-11 00:00:22,-0.105056477,2.046412188,4.033095975,5.980740742,8.032220312
130,70010,2022-03-11 00:00:23,0.016766986,1.841921414,3.946885764,5.906001846,7.97132988
130,70010,2022-03-11 00:00:24,-0.137824826,2.081401065,3.929759751,5.867143748,8.010373336
130,70010,2022-03-11 00:00:25,0.015655459,2.134381928,4.058870491,6.087040971,7.836195625
130,70010,2022-03-11 00:00:26,-0.063903352,1.980794712,3.942354372,5.940308727,8.074454294
130,70010,2022-03-11 00:00:27,-0.035986907,1.824708593,3.85092665,5.899352798,7.930227219
130,70010,2022-03-11 00:00:28,-0.062790904,1.990502553,3.938836118,6.041157647,7.93998603
130,70010,2022-03-11 00:00:29,-0.015704871,1.989728883,3.950885277,6.001624739,8.113128171
130,70010,2022-03-11 00:00:30,-0.016398992,1.940507356,3.918116766,5.949213954,7.942971529
130,70010,2022-03-11 00:00:31,-0.09557018,2.16832128,3.918775577,5.939259112,8.034687273
130,70010,2022-03-11 00:00:32,-0.060504222,2.066339677,3.865697622,5.976780729,8.072431134
130,70010,2022-03-11 00:00:33,-0.05793112,1.958757686,3.994921079,6.017162919,8.121275124
130,70010,2022-03-11 00:00:34,-0.116812586,1.931183213,3.941422088,5.740250233,7.970175278
130,70010,2022-03-11 00:00:35,0.074840236,1.960281324,3.975779565,5.987652496,7.837075918
130,70010,2022-03-11 00:00:36,0.022213109,1.956795804,4.031169702,5.838051556,8.106655916
130,70010,2022-03-11 00:00:37,0.211808004,1.945132676,4.131434149,5.808485011,8.121505869
130,70010,2022-03-11 00:00:38,-0.029734157,1.886933825,3.957752249,5.975765609,8.104349968
130,70010,2022-03-11 00:00:39,0.008185624,2.116085893,3.871180781,5.833765699,8.045932462
130,70010,2022-03-11 00:00:40,0.032388914,1.922738024,4.007254526,6.048390649,8.03867399
130,70010,2022-03-11 00:00:41,0.135959266,1.957462245,3.899150913,6.156975237,8.065830116
130,70010,2022-03-11 00:00:42,0.003641807,1.860861061,3.887553038,5.920389795,7.990048631
130,70010,2022-03-11 00:00:43,-0.057631003,2.075181335,4.08955066,5.89261589,8.038566762
130,70010,2022-03-11 00:00:44,-0.164978661,2.045314581,4.160065631,5.91608244,7.977087958
130,70010,2022-03-11 00:00:45,-0.061069774,2.116887786,4.072148448,6.112102128,8.14578542
130,70010,2022-03-11 00:00:46,-0.210522203,2.154787825,4.124225061,6.005604496,8.007918869
130,70010,2022-03-11 00:00:47,-0.099016432,1.730650679,4.033376972,5.870488419,7.983757877
130,70010,2022-03-11 00:00:48,-0.014978842,1.994620021,4.070702029,6.054984285,8.037857198
130,70010,2022-03-11 00:00:49,-0.119681416,1.766888876,3.974014838,5.953556428,8.015339449
130,70010,2022-03-11 00:00:50,-0.078464739,1.925617583,4.024182646,6.32119045,7.811925277
130,70010,2022-03-11 00:00:51,-0.159042923,2.15726978,4.025354893,5.881872905,7.965948454
130,70010,2022-03-11 00:00:52,-0.102820927,2.072663461,3.889140278,6.023238208,8.202612419
130,70010,2022-03-11 00:00:53,0.213430353,2.160035023,3.874136976,5.877733671,8.048745298
130,70010,2022-03-11 00:00:54,0.014360972,2.01362447,3.980045087,6.028539121,8.097515655
130,70010,2022-03-11 00:00:55,0.123944462,2.225389308,4.158096159,6.038641508,8.027804652
130,70010,2022-03-11 00:00:56,-0.008903309,2.041419613,4.044670745,5.829008751,7.968991158
130,70010,2022-03-11 00:00:57,0.094127974,1.857170605,3.944445041,6.012669533,7.960877883
130,70010,2022-03-11 00:00:58,0.089524466,1.964797514,3.917875116,6.077533735,7.995235366
130,70010,2022-03-11 00:00:59,0.042078909,2.072285888,3.997156386,5.927942805,8.034563876
130,70010,2022-03-11 00:01:00,-0.054402711,2.081431878,4.117060898,6.305415647,7.863614132
130,70010,2022-03-11 00:01:01,-0.046450995,1.975279509,4.008029845,6.09772233,8.021551198
130,70010,2022-03-11 00:01:02,0.055292481,2.023348563,3.92319308,5.952197193,8.006068372
130,70010,2022-03-11 00:01:03,-0.1111793,1.90759299,3.892014996,5.999130314,7.942735184
130,70010,2022-03-11 00:01:04,-0.078101585,2.017388296,3.943653891,6.140012192,8.02674262
130,70010,2022-03-11 00:01:05,-0.02998484,1.989374767,3.949280871,6.097700071,7.704720749
130,70010,2022-03-11 00:01:06,-0.067955936,2.040079998,3.885435642,6.033586859,7.96126513
130,70010,2022-03-11 00:01:07,0.054900275,2.053876842,4.220277554,6.064702308,8.170596253
130,70010,2022-03-11 00:01:08,-0.062841376,1.995815961,3.893992863,5.845953605,8.262724712
130,70010,2022-03-11 00:01:09,0.063787225,1.853673248,4.025950514,5.997223837,7.854121948
130,70010,2022-03-11 00:01:10,-0.203461609,2.203333299,4.213418329,5.941706074,7.890901994
130,70010,2022-03-11 00:01:11,0.244707425,2.020054775,4.073809849,5.994322219,7.912685944
130,70010,2022-03-11 00:01:12,0.059970377,2.00054478,3.906059789,5.941093852,8.112241507
130,70010,2022-03-11 00:01:13,-0.116733379,1.985386276,3.880722261,6.127153238,8.020330305
130,70010,2022-03-11 00:01:14,0.170517651,2.068892077,3.900532066,6.013649574,7.970181357
130,70010,2022-03-11 00:01:15,0.077016313,1.993583081,3.890423325,6.193310937,8.139201044
130,70010,2022-03-11 00:01:16,0.007814693,2.046184043,4.017508244,6.11234939,7.867794422
130,70010,2022-03-11 00:01:17,0.176421512,1.79166222,4.000225724,6.064513099,7.984444685
130,70010,2022-03-11 00:01:18,-0.05289616,2.148158899,4.097963725,5.847464654,7.801878095
130,70010,2022-03-11 00:01:19,0.065818324,2.050831221,3.948590247,6.02015117,7.902552316
130,70010,2022-03-11 00:01:20,-0.103519989,1.990842425,4.103492473,6.07905155,8.132000983
130,70010,2022-03-11 00:01:21,-0.003424571,2.128535214,3.937814196,6.058258679,8.068749882
